date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
14/4/20 23:20,PAYMENT RECEIVED,5.55E-06,0,2c50b3ee97f154240e1bf562cc588f3aadb4d8ef29fc3bcd3146d7b0299ce01f,10946.89349
21/3/20 19:46,PAYMENT RECEIVED,8.88E-06,0,1a807978dd5ae7d5f7004e84b3ff18418e36e37b723cd766cf29141fe95f9142,10946.89348
20/3/20 3:45,PAYMENT RECEIVED,10888,0,a8cfd0b6808877d86af02774087620b9f08281049ce95fbe40af3771763ef2c0,10946.89347
19/3/20 22:58,PAYMENT SENT,0,-1100.000632,f52905d50c3938c47721ff26897193425a43b96b82193fe653487827bdb5a728,58.89347064
19/3/20 22:41,PAYMENT SENT,0,-2000.001013,81e96144ebd616b9ee562f7d2623d13d8dac201e5cc9420a830d08c22c9c3010,1158.894103
18/3/20 10:15,PAYMENT SENT,0,-1200.00058,ec3a391e14cb6baac891882d426c3a46e83969e552b9ed7b0ffaaf0de21fc2b1,3158.895115
18/3/20 10:15,PAYMENT SENT,0,-2000.000872,c3dafe7a59362e88d0e7210debebe0cc2c3db196b49b035cdd2692827bf146e0,4358.895696
12/3/20 15:58,PAYMENT SENT,0,-1500.000595,7b1eab0647728366972b440cb0af31f4ad7054ed08f895c369b2e1cd66e6328d,6358.896567
12/3/20 14:08,PAYMENT SENT,0,-1500.000592,db0e1676c5d4ea0a83cde68fd13a8676e6dd4edbc2d863a7b78a7477d9812a30,7858.897163
12/3/20 14:08,PAYMENT SENT,0,-2000.000748,9b0ae982974d110bf6c32937ffc0c8db377e62aae430cb15d398ce3dcf2d866f,9358.897754
12/3/20 14:08,PAYMENT SENT,0,-2000.000748,99d7e29fd5b84c1847b7a3b0ef861afb6183f4daa0cc4627db1711fe4596225f,11358.8985
10/3/20 16:23,PAYMENT SENT,0,-2000.000317,e69dbb8303c4198f89cb125016f84d4ab41499215a8b78f3f4eae3885d0cd880,13358.89925
8/3/20 15:01,PAYMENT RECEIVED,6.00E-06,0,a6cd674cbed34a64ff40a74fd905a99bd8c4f92fb503919636b0797437ebbe48,15358.89957
24/2/20 4:24,PAYMENT SENT,0,-1500.000146,77c88353691e73270d83cb422f84b1430220ff509a0e03494d4874e5c6371994,16358.89967
24/2/20 4:24,PAYMENT SENT,0,-1000.000107,9a42c32f7744f65de7cf03949e1492d9783e65ac88fb74c7fef2f24554882cde,15358.89956
22/2/20 14:24,PAYMENT SENT,0,-1500.000194,a4c7c898b7b1aad275580cbb9d4003d883035e1a3197c12877d243e6224ff895,17858.89981
20/2/20 11:23,PAYMENT SENT,0,-1600.000232,d5778b968fa286bb16c89436d422f72a67c2a93c33049c06983a752c34b26b81,19358.90001
