date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
16/2/20 5:54,PAYMENT RECEIVED,1.10E-05,0,c631a447bbb1e1c3e83a9dea2c328754002fff7f84c83494cda76c12e35bf7ad,61801.8992
11/2/20 5:25,PAYMENT RECEIVED,5.70E-06,0,8aaa8ce840e8fb46d1131fd2375d8e4259631d1cbbcbece398a7d3d41a456143,61801.89919
10/2/20 22:23,PAYMENT SENT,0,-1832.00231,d5804b51c7bb5da8aad75ab58d285647e690f2a7c8537428b9eb5123ab7885e2,61801.89918
4/2/20 21:49,PAYMENT SENT,0,-1000.0018,065725e9332b15bd042e29601e81b140cffe00d2d7f420092ae4bf18158ebd18,63633.90149
14/1/20 22:56,PAYMENT SENT,0,-1000.0018,c0352a1efcbae03049d79efbcd92f94dfe812b6f759ff84f08b71bbd2e21bf50,64633.90329
11/1/20 10:00,PAYMENT RECEIVED,0.0005,0,a7e6d9d7b3e1d024a66a89cf45bf7c7540df37958102dc4215f46eedb6474e10,65633.90509
30/12/19 0:37,PAYMENT SENT,0,-1000.00146,7703b96570dd8613f71e7e8fc1cbbc518b957be8a646c50e70b15ad486f80719,65633.90459
14/12/19 4:59,PAYMENT RECEIVED,0.00013777,0,efd8bba576a1b86fa9ca0000e3ace6825486a45c8f4af6f6026267eab95255d0,66633.90605
1/11/19 0:00,PAYMENT RECEIVED,1.10E-05,0,9d215155f29ad69f7840b1276e78c5592b0f2e6af19c7d6a140897bedc66efed,66633.90579
1/11/19 19:11,PAYMENT RECEIVED,0.000121,0,e3229a732c289571e01e93b6d9d545e9390d771b1ddc4361b3bbfcc4ca0540a5,66633.90591
17/10/19 21:34,PAYMENT SENT,0,-1500.00214,829b785e2f5bab61d0237f46f867a49dc1c298a4c76071070b9c267736521b6e,117304.9089
26/10/19 19:23,PAYMENT SENT,0,-2000.0018,8ca95aa8661c059366bc14b651e6e5fea288fe76a260357d1c51b631b56ac79f,115304.9071
28/10/19 21:30,PAYMENT SENT,0,-48671.00129,5a6a92a5728491e76d364b0d5f91214b39c6ec4d446fe6ef787446b4c237667a,66633.90578
1/9/19 17:09,PAYMENT RECEIVED,9.00E-06,0,066b7e3b6f0e900ca26c1b1a873fb5d7ed91d4c58bacd2de2c883e8cac5b3f4b,120804.9173
8/9/19 17:05,PAYMENT RECEIVED,9.61E-05,0,8ae94c54fde719252da5e4cbe24e4b2654692c504a08110091d2dc799a69c7e7,120804.9174
11/9/19 19:25,PAYMENT SENT,0,-10.00309,dfb7b9117bd800620390b2722c9b4b044d003c31fc47b30ecc20f99a396b38b6,120794.9143
11/9/19 19:38,PAYMENT SENT,0,-990.00146,264b759db06015acab7a6f4b1780a668fadf3f098d9bd2949733af2905448ea0,119804.9128
26/9/19 18:07,PAYMENT SENT,0,-1000.0018,fce1d6348e7f12ec40b74de5afdb397dcdcf1f82292247a5a4c77ce54226c5cf,118804.911
16/8/19 18:11,PAYMENT RECEIVED,0.0001,0,986df4ef932316b39539146a69f5e3deb883624eecadd24dd88bc886d18bbb3e,120804.9173
2/7/19 7:03,PAYMENT RECEIVED,6.66E-06,0,7a5cb24427d5bb7faf1b40015a51e0ee868f5fb564e27c85346de904aed548b3,120804.9099
10/7/19 23:17,PAYMENT RECEIVED,2.00E-05,0,cb6d28499280c4423f48924ee21e788a41d166f37026e8a205822a23ee36ca48,120804.9099
12/7/19 1:45,PAYMENT RECEIVED,2.00E-05,0,776c3ce6efe223d0e685e74ee246a7d9b6331ddddfbc76f02c565cf9545c2140,120804.9099
12/7/19 6:17,PAYMENT RECEIVED,0.00723692,0,cc6ff72656d66dba96f3ae1ef36d435578c39532c35d76821430392ab32b753d,120804.9172
8/6/19 1:40,PAYMENT RECEIVED,0.001,0,51fcfe7e046cb5ee13f60b2e094e65ff7ac505fa4790592a545c840d9bec2e50,120804.9097
8/6/19 18:37,PAYMENT RECEIVED,0.0002,0,471946d8cff0ec4f382d60e43d2a1bab4f613d44f4584b9c55ba4acc88765806,120804.9099
18/6/19 12:39,PAYMENT RECEIVED,7.77E-06,0,786cf1ab0510eea36a1c84cd7a32462e1617ba33b8d096ccc01ac3ddd1b5a26b,120804.9099
26/6/19 17:03,PAYMENT RECEIVED,7.86E-06,0,492375c93edd6bc2875e4677b4a2235fc0e2a539599f580a38697ef1849ba286,120804.9099
5/5/19 8:37,PAYMENT RECEIVED,0.00042,0,ff9ebb3d2dca3d10a1a8781a87562a28ab072427e02060aed7a847f04fd0bb93,125804.9104
29/5/19 19:50,PAYMENT RECEIVED,5.75E-05,0,2bdb94e20b3caed7f8bae848cf7b338a6396c8d3951840333dd9c66ed1c45149,120804.9085
23/5/19 21:56,PAYMENT SENT,0,-1000.00129,f66672c91cfa4bacc436bfbbf6a498c923f78447ce355e9046dc24325fafe184,120804.9084
22/5/19 19:21,PAYMENT RECEIVED,4.78E-05,0,707fd0fd344694be88dbd952a723b3e6f58b694b0b00692f6eb79e1484caddea,121804.9097
16/5/19 21:41,PAYMENT SENT,0,-1000.00129,b4b06368df7e46b5eed178c83e86097d4c082bb01693623f698fdd9d23e672ff,121804.9097
16/5/19 21:19,PAYMENT SENT,0,-0.00319,5cb49eaee6c3b28959e23cb197a552359959130eeb6d2e731c21906e8ee08bef,122804.911
16/5/19 15:09,PAYMENT RECEIVED,0.00191519,0,ecb51f1e028d2a62dc8f944c2b3091cb6750edcccb3447aee986a6e201f9de26,122804.9142
16/5/19 13:17,PAYMENT RECEIVED,0.00191519,0,b9c3fa6b874056b2a21e0cd28675cdbd2caa22f9c67599d3d9455c298de14ba0,122804.9123
11/5/19 13:14,PAYMENT RECEIVED,0.0001,0,eaebf67dacc6c3204a7126eb46ff0ba417ce7e8785adb540cbcc27f16b964309,122804.9103
7/5/19 20:45,PAYMENT SENT,0,-1500.00163,be73e1f3bbec3549a025964f99802a63d5c4a3d2b63f47981844e616d222cd6f,122804.9102
6/5/19 21:24,PAYMENT SENT,0,-1500.001518,631cc6675ec332f2197ca5d930d613f124b27a7115b952e0b4adb9fc4c615097,124304.9119
5/5/19 23:13,PAYMENT RECEIVED,0.00019,0,b42025bd127b25917871af1baeb7f9a43a98efd765485a8d60c0b0d245fff784,125804.9134
5/5/19 23:13,PAYMENT RECEIVED,0.00015,0,62127a7560e5151740531e75f62ec00a7290cea16770596ff2bd7bdc2274ed1e,125804.9132
5/5/19 23:00,PAYMENT RECEIVED,0.00019,0,08eec115651f8822e55e5f5ebcacc119d6bf73ffbb242fda29e90a2e10c11fd9,125804.913
5/5/19 10:34,PAYMENT RECEIVED,0.00019,0,bf9a8b5cd12a0d99ce1c42bfc0318be6c0697388f7537a778f2dff79487deaf1,125804.9129
5/5/19 10:34,PAYMENT RECEIVED,0.00019,0,5a51eb64eecf99b3a044d268b6fef0cbebbf7e6e911a3bfbd452cb00220338e7,125804.9127
5/5/19 10:34,PAYMENT RECEIVED,0.00015,0,b97807bdda994b3b0aa24ca387f7c97f0c105194412a370fa7d8b97bd3d81762,125804.9125
5/5/19 10:34,PAYMENT RECEIVED,0.00191519,0,a3f197b9f1e434c26236d5223149c37d35c77c362020b1589728951f9da27bdd,125804.9123
31/5/19 16:59,PAYMENT RECEIVED,0.00015042,0,96ee66aa39216f06123b3b54f1b963f0d5150e0c2ef9da5332dbca3654a72660,120804.9087
12/4/19 10:03,PAYMENT RECEIVED,0.00350494,0,6df8020555d47769dfa76f5ee703afdfacfa1a8203214ba5d5f135a49b3d3c68,128004.9143
15/4/19 18:53,PAYMENT RECEIVED,0.00010119,0,7e92fbf9a49a094c5347e73701bd56cab4aee8c66dee3e9e583dc3235a17e220,128004.9144
19/4/19 21:52,PAYMENT SENT,0,-0.003,848a96c4085599bde023afd73991e1d889d56be9f2a0cb4e832ae88db8c4c496,128004.9114
19/4/19 22:36,PAYMENT SENT,0,-1000.001,17c3227006c0cdfa52640a731bfb74986fe11784f10ed0a1bf55dfa994369b16,127004.9104
19/4/19 22:41,PAYMENT SENT,0,-1200.001,9325816339c43eb5b52189e0ef9730c48c37a534e0a3e6c9534bc9d0a660a78c,125804.9094
20/4/19 21:03,PAYMENT RECEIVED,1.00E-05,0,cd651992fc9116313092428b2c56dbcc2399a25ace67861bd15b01fa0ecf5c1b,125804.9094
28/4/19 0:14,PAYMENT RECEIVED,0.0006099,0,ad1a63be3a4c445977fe2ed55aa790fac645012f8ba5aba361d77665d2adbd4b,125804.91
30/4/19 5:44,PAYMENT RECEIVED,9.87E-06,0,5448804630fc410113e3d6e5c55c3ee0b55f1870405f636e1365bf5d8265d972,125804.91
1/3/19 22:23,PAYMENT RECEIVED,9.33E-05,0,7a663f66bc8e3ab975fe224c550211d7eddaf92d973e3863b4006ef28318bf0f,130004.9541
31/3/19 1:44,PAYMENT RECEIVED,8.88E-06,0,24ce79cd770e7b0aefd5971492ea058f5237b314088e7779b3425561f8adfc06,128004.9107
30/3/19 7:57,PAYMENT RECEIVED,0.00014111,0,359b367d9d862fec044839b174c05b824934038e5584d6d6b8c019c74958e97e,128004.9107
27/3/19 11:12,PAYMENT RECEIVED,5.46E-06,0,6996206425a388081af687cb5a8975fe7ce5ea55db7afd3db976d602b5540485,128004.9106
22/3/19 7:16,PAYMENT RECEIVED,5.01E-05,0,5ebcd9f91fcef6f4eb31545bbdd3c9409d4100561b58786e5fb6865fbd537235,128004.9106
21/3/19 8:02,PAYMENT RECEIVED,5.46E-06,0,518271f9ace04f54192ecca9665ac4489f9b373982c56b363047d0bea6f3fc55,128004.9105
14/3/19 16:34,PAYMENT RECEIVED,1.00E-05,0,e73af07445eee5ab132434c999584d1b8d8ab239d7f4f3002c05e6feda07d75a,128004.9105
11/3/19 4:29,PAYMENT RECEIVED,0.00012696,0,d25e61dbc3603dfbbb1495389e7c8efeb19f117af64fb254fd26d4c181558277,128004.9105
2/3/19 7:13,PAYMENT SENT,0,-500.001,4be8c8135f5185b135f3c03131a2875a00a857a492e12eb4966e2873173f4ee4,128004.9104
2/3/19 7:05,PAYMENT SENT,0,-500.001,252796696919aa808a2ec84450830168d2d358a3a8e16fb41175f0a4fa55d8f9,128504.9114
2/3/19 6:47,PAYMENT RECEIVED,0.000298,0,922f6d3d60dc3f8d49c2a475f7dc3e67d509cbc009da95b42521282936dc1b42,129004.9124
2/3/19 6:47,PAYMENT SENT,0,-500.001,d1f162c61cefde514eb1c247098926be0203ff7d5d792a96aaf7d0058f32c0e9,129004.9121
2/3/19 6:19,PAYMENT SENT,0,-500.0005,08e7459dc7bdeca616755d0a438c56a7c2c9ef1a8cb54218dab70b4b5a0a02b1,129504.9131
2/3/19 5:46,PAYMENT SENT,0,-0.0205,ce77b531cc49db36dd503aa2f91d9c8cf6d34ce8d35ac4eb8d0d760ae36a4c7e,130004.9136
2/3/19 2:25,PAYMENT SENT,0,-0.02002,462729a152a92360c9cc9f610930f6af6d0754887405085ac860efc46f339e69,130004.9341
31/3/19 23:39,PAYMENT RECEIVED,9.75E-06,0,d14fbf1b36222c7e7111a877b2f7e948ec65825da88da7a1683cbdf55990d369,128004.9108
3/2/19 16:33,PAYMENT RECEIVED,0.000325,0,4fc6822901589eb936053742f6a559c0e6c7962f7c9f15207db9dec9a823cdc9,130004.9539
3/2/19 19:40,PAYMENT RECEIVED,0.0001,0,983cb2ca4064c4ea84067a31f89eab4134009d0fab4ea8824242c352219740e3,130004.954
9/1/19 22:58,PAYMENT SENT,0,-0.0095,eb9ccff4ab91cebedf3cde7bfe6f75bccbc7af91c2bb3b0acdd177317565a857,0
10/1/19 23:52,PAYMENT RECEIVED,0.1,0,519cd862b85ca44bae36fe447022b5f3dae87517543ff5b31b4ff58aaa23a938,0.1
11/1/19 0:02,PAYMENT RECEIVED,130004.8535,0,f6c98463b7b6bc9c866e66a1341dac29e524071c553282f583e30f3009afb901,130004.9535
16/1/19 7:40,PAYMENT RECEIVED,0.0001,0,b079cd2278a24bce7f361435ea29d7e42cffeaf0040207fde882f6d3f8709a27,130004.9536
23/1/19 23:42,PAYMENT RECEIVED,5.46E-06,0,6e41f6acb7541cf4ffeddf126dbd87a01092be8d021a897350a6a332ba67a071,130004.9536
25/1/19 21:36,PAYMENT RECEIVED,1.07E-05,0,c477a8d762f3df1eb4c435b6638281dac390fc0e07d94aff2d259e577b9100e4,130004.9536
25/1/19 21:36,PAYMENT RECEIVED,5.86E-06,0,48708be1dac8c74c8b0aa58bb2ee78c752c98695c19bc3e6348e2926e35e18bd,130004.9536
21/12/18 1:16,PAYMENT RECEIVED,0.0095,0,09bb3dc25db693410a6ac05c4a326527c1415cbe930dfffe6669a40d2ff01f2b,0.0095
