date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
6/10/20 2:17,PAYMENT RECEIVED,2002,0,a4dd1e73e6c3bfce671483cc2f425efed6d348a8ab61942bced3c84133a39c23,66778.82266
2/10/20 16:03,PAYMENT RECEIVED,1001,0,14a4404a5a12d34a4540fb445c779aaa0f9b42695daa627965993007db5af9ff,64776.82266
2/10/20 2:43,PAYMENT RECEIVED,1501,0,b6375e9d221090fb24f8aac91b4b57be427a7beb25b5eb954a739d5622199c0a,63775.82266
1/10/20 20:53,PAYMENT SENT,0,-500.0003635,dfc4def1a338a4459d323593ff041b1d31595633951517d6734482d75bc5122d,62274.82266
1/10/20 20:39,PAYMENT SENT,0,-1000.000363,ea8c056b4425ada78b2c65278c402bf1a55aeb4aeed628ec5a9298031619e1c4,62774.82303
1/10/20 1:23,PAYMENT RECEIVED,5501,0,00e4d70b772b3a217eaaa070640434f258271c3dd5832ba6643470416451a9ac,63774.82339
30/9/20 17:18,PAYMENT SENT,0,-250.0003635,18dc9f0012ec8eee285d3a03d1328af8c96c1b014e7ef341b744dfbc6e5ea8b5,58273.82339
30/9/20 17:18,PAYMENT SENT,0,-250.0003635,89aab1f5fe1a89d797415817447054649cef3c813a6a34322fb6b854fcd51d9c,58523.82375
30/9/20 17:18,PAYMENT SENT,0,-250.0003635,654b0d99d2297033fb8f3af17fd666a09ad90a5c217ba89a3af23d4ff8959310,58773.82412
30/9/20 17:18,PAYMENT SENT,0,-500.0003635,c5fc7f6e4e48cd15bb5031357f930d8abcc9001a61b3cd0159d1489e72d87d10,59023.82448
29/9/20 22:04,PAYMENT RECEIVED,251,0,ce42fdca9c7e33900243c9a9a9b10139ba7a4b274724979d5a0e33b16ea2279a,59272.82484
29/9/20 22:04,PAYMENT RECEIVED,251,0,0136fa1b05ed0d67732b01c3891121fe2a64f020b6d243928e0216abb5189fa4,59523.82484
29/9/20 1:53,PAYMENT RECEIVED,2950,0,67e8a26dc13276664d155b2f0ff4da78fb02864f91892c63256ef932b26b2e46,59021.82484
28/9/20 20:18,PAYMENT RECEIVED,0.00043453,0,c1bb2b0ea0655f70f0d1da5f286f2b066d9c44160ac3933a82bbae3051ac27e1,56071.82484
26/9/20 21:05,PAYMENT RECEIVED,5.47E-06,0,e3612d28c73ef6d24f70b4154a6ad33dcd2fc1d9c5413ce89f17cc796ad12fbc,56071.82441
24/9/20 8:27,PAYMENT RECEIVED,5.47E-06,0,779020de35c0e0486e06d9ec4cae793c1eb4189f3548cc8c35922bc0b4d9d49e,56071.8244
23/9/20 21:54,PAYMENT SENT,0,-1000.000679,b9e7c9cdae159a050c73ff5b66f2d0ba1748b9a834f4a0a999e907d4e90d699a,56071.8244
23/9/20 17:34,PAYMENT SENT,0,-1000.000368,d8b0b9fdfb403d5ae440d43036922b0c1cd9d0fde3d6032ffd2a1fbcbf5c605c,57071.82508
23/9/20 13:50,PAYMENT SENT,0,-1198.002062,0b35c8496751f264793762db3a0af3374806c0a5e4998fe733a6ec6e169024ad,58071.82544
22/9/20 2:57,PAYMENT RECEIVED,2507,0,ac7c20b5feffd3642a296d1a564272e11a6b11430ea4edf7c17b031d12399732,59269.82751
22/9/20 2:50,PAYMENT RECEIVED,1004,0,09d03fc183c82697b813babed64852150410f9391a23d1bc7bdc4b7b23e6836a,56762.82751
22/9/20 1:00,PAYMENT RECEIVED,2006,0,a8b0f5716b5db8ab610c0cc041c8f8081af60da5ff442e80484fcfb0182732e9,55758.82751
21/9/20 21:57,PAYMENT RECEIVED,502,0,37d9d467e2f4060b51bb1621d275a1dc0fdd4300a5a103aec098ee04add49abb,53752.82751
21/9/20 18:37,PAYMENT SENT,0,-1500.001254,ac988c8906b1636081e70458a4681dc064e70acce2c880b1d647caf473ecd9e8,53250.82751
21/9/20 17:35,PAYMENT SENT,0,-1500.001254,15113e45aa0b39b19ade6ddf2c846dd5b39c9d043a7deaf3bde6314bb533f53e,54750.82876
21/9/20 15:06,PAYMENT SENT,0,-1500.001254,44d89e242b0356a8c511f779d5060acebd2f7f4c0f59799cc1f667e7180881b1,56250.83001
18/9/20 21:02,PAYMENT RECEIVED,1255,0,15dc7b9700a1884dd0313ceac9e3b448f50e89bd8b63d9201cc3864269a20fca,57750.83127
18/9/20 14:54,PAYMENT SENT,0,-1500.001254,08490e0a63eccc18d04f9e7b3023999264d19684f0e34059d13a7275752e6f35,56495.83127
17/9/20 23:49,PAYMENT RECEIVED,501,0,fbe31f59059bd1ae9ae5bbd756d4134bded3005aef42af784aee2c8ff3d14b8d,57995.83252
16/9/20 15:17,PAYMENT RECEIVED,501,0,ebec4e42f3ebbe4550e53b5d24db8d4429cb02ea3b1fe0252920462bff62855b,57494.83252
16/9/20 13:17,PAYMENT RECEIVED,2502,0,1b482277b999c6b520f62684c1b7caa51f28c00a42b3df5395827b1fc0ce8385,56993.83252
15/9/20 20:57,PAYMENT RECEIVED,501,0,9937c08cee5ca37088992edbce1e95f8b174365196e12c25ba5902ba89af99b6,54491.83252
15/9/20 18:07,PAYMENT RECEIVED,851,0,a45d04fbe5f05de9c620d1fd3fb7e8030ea6eb6c23637b071eede34aea1b956d,53990.83252
14/9/20 14:04,PAYMENT SENT,0,-1500.001254,50735f2a06f5bbd9cc166aff9ecfdc865b2d6072326361cdc37e67a3825b9728,53139.83252
12/9/20 0:08,PAYMENT RECEIVED,5.47E-06,0,dc865415b44d9e644e5868a8909dc95a05dae92635b5c48dda9d07d0bc77a3d4,54639.83378
11/9/20 22:40,PAYMENT RECEIVED,2851,0,f39b4f63841e2d57bd9a19559f6996b8ac47530728a2c7687257be8a37fbada3,54639.83377
7/9/20 15:44,PAYMENT RECEIVED,3001,0,a652850f9dd8c7e6e795f8fcd1e20f0b95cf1fad296eb00cbda42cb8ffa70d0a,51788.83377
